"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_HISTONE_MRNA_METABOLIC_PROCESS",0.0635838150289017,0.653091075708445,0.551281198339859,1.45777052491283,274,16,"NCBP1;TUT4;EXOSC4;ZNF473;LSM1;MBLAC1;LSM10;NCBP2;ERI1;TUT7;CPSF2"
"GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS",0.868020304568528,0.983507949325206,-0.210043637411635,-0.840196476631732,6497,243,"KITLG;TNFRSF17;BCL2L11;TRAF3IP2;COL14A1;FAS;P4HTM;TSC22D3;EMCN;FECH;FCER1G;PPP2CA;MAEA;CSF1;TRIM10;FLVCR1;EPO;AKT3;THRA;STAT1;STAT3;CD74;CARD9;MPL;EPG5;TMEM14C;KMT2E;RIPK3;DIAPH3;EPB42;ZBTB7A;GPRASP2;POC1B;SASH3;TNFSF14;MTHFD1;TNFSF13B;TGFB1;IL2;OCIAD2;FBXO21;SOX9;SFXN1;IL20RB;G6PD;HMOX1;VEGFA;UBA5;MED1;BTK;CDIN1;AFP;PTH"
"GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE",0.157663163040821,0.770573458526334,0.399576607721107,1.24935418698164,644,32,"RPA1;FOSL2;KRAS;P2RX7;GNAT2;BCL2;BAX;F2R;PRDX5"
"GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS",0.397840391429053,0.907930382260727,-0.361586553538613,-1.04336002648223,2357,30,"REC8;RNF212;IHO1;ZCWPW1;SPO11;MSH4;TERB2"
"GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION",0.408553835912797,0.911658081092435,-0.339048966170838,-1.03143751389974,2454,39,"REC8;RNF212;IHO1;SPDYA;ZCWPW1;SPO11"
"GOBP_HOMOLOGOUS_RECOMBINATION",0.236154997505405,0.828251467517301,-0.378439125404592,-1.15711737495966,1419,40,"REC8;RAD51;RNF212;SPO11;HSF2BP;MSH4;RBBP8;TEX19;TERB2;UBR2;EME1"
"GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",0.865688131313131,0.983403155673092,-0.233575308520293,-0.76804142619475,5484,59,"PCDHA6;PCDHGB6;AMIGO2;PCDHGA2;PCDHGC3;PTPRG;BSG;PCDH17;PCDH1;PCDHGA8;EMB;NECTIN1;PCDHA2;PCDHGA10;ITGB1"
"GOBP_HOMOTYPIC_CELL_CELL_ADHESION",0.264826498422713,0.853265089715865,-0.335401652244262,-1.12249526382085,1678,66,"PRKCA;FERMT3;PRKCQ;PLPP3;FGA;XG;TUBB1;F11R;PDIA3;SERPINE2;TSPAN32;MEGF10;CTSG;ILK;CELA2A;TMX1;P2RY12;PLAUR"
"GOBP_HORMONE_BIOSYNTHETIC_PROCESS",0.136461973706107,0.743116176354602,-0.418648681046775,-1.27359171642101,819,39,"TPO;HSD17B3;HFE;WNT4;CLCN2;CYP11B1;CHST8;CYP19A1;ASMT;BMP5;HSD17B7;MED1;HSD17B2;SRD5A3;SCP2;CYP17A1;HSD3B1;SRD5A1"
"GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY",0.748556581986143,0.964587939687997,-0.232466517430971,-0.87259351231859,5185,143,"ISL1;PMEPA1;NCOA4;VDR;APPL2;UCN3;DHRS3;UBE3A;ALDH1A2;ERRFI1;BMAL1;HEYL;ADIPOR2;SSTR2;THRA;GHSR;PRL;SKP2;TRIM16;ESRRG;ZBTB7A;NR2E3;ZDHHC7;SLC27A1;PAQR8;VPS18;IGF1;TRH;UBA5;MED1;GPER1;PPP5C;PAQR7;PTH;CRH"
"GOBP_HORMONE_METABOLIC_PROCESS",0.0138492290119931,0.467844468446227,-0.372328827022777,-1.41122877201489,96,155,"CRYM;PRLHR;TPO;HSD17B3;DUOXA1;HSD17B10;DHRS3;STUB1;PCSK5;ALDH1A2;HFE;PLB1;WNT4;DPP4;CLCN2;ALDH1A1;CYP2W1;PNLIP;BBS1;SLC16A10;CYP11B1;ADH1B;CHST8;ATP6AP2;DHRS4;CTSG;CYP19A1;CYP2C8;SULT1A4;CPA3;ASMT;CYP1A2;PLA2G7;BMP5;RBP4;CMA1;SPP1;ALDH8A1;HSD17B7;MED1;AFP;PNPLA4;HSD17B2;CTSB;ADH4;SRD5A3;GCNT4;INHBA;RETSAT;CYP26B1;SCP2;CYP26A1;CYP3A7;DHRS2;CYP17A1;SULT1A1;HSD3B1;CPQ;RDH11;CRHBP;SRD5A1"
"GOBP_HORMONE_TRANSPORT",0.0664335664335664,0.668103538252792,-0.31062198469764,-1.2378137799493,493,235,"ISL1;SNX19;CRYM;SYBU;PRKCA;HLA-DRB1;SLC3A2;FGA;OXCT1;PRKAR1A;UCN3;HNF4A;TUBB1;SLC17A4;CLTRN;NEUROD1;NIBAN2;BMAL1;RPH3AL;JAGN1;HFE;RAB11FIP5;RFX6;GHSR;SLC16A10;FAM3B;SLC2A2;TFAP2B;KCNJ11;GNA11;TBX3;CYP19A1;ACSL4;NMB;HTR1A;IFNG;GNAZ;LIF;NMU;VAMP8;SNX6;F2RL2;NADK;CELA2A;CARTPT;SLC9B2;RBP4;RAB8B;CDK16;SPP1;APLN;VIP;FAM3A;FGF23;SIRT3;TRH;ACVR1C;GPER1;BTK;KLF7;SLC16A1;SERPINA7;CPT1A;CRH;CYB5R4;NR0B2;ALOX5;VAMP2;RFX3;ORAI1;ECRG4;PLA2G6;SLC8B1;SIRT4;MPC2;GHRH;AQP1;ABAT;EIPR1;NDUFAF2;PFKL;MCU"
"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",0.55045871559633,0.949169103134914,-0.357131066236629,-0.935760525159736,3179,19,"TRIM10;FCN1;CD74;TRIM31;TRIM25;TMEFF1;TRIM5;MID2;IFITM3;LRRC15"
"GOBP_HUMORAL_IMMUNE_RESPONSE",0.170950632394941,0.778497007704503,-0.289621356129876,-1.14632323307792,1256,221,"COLEC11;TRAF3IP2;HLA-DRB1;SLC11A1;KRT6A;CD46;FGA;C1QB;IFNA10;CCL2;ROMO1;CXCL8;KLK5;AZU1;HLA-A;CXCL5;PRSS2;BPI;FCN1;CFHR3;CCL27;GNLY;BCL3;LTF;SPON2;WFDC2;C8G;PRTN3;MASP2;IFNW1;PF4;IFNA6;CAMP;PI3;CTSG;CXCL11;CFI;IFNG;C1QBP;SPAG11B;IFNA21;LEAP2;WFDC3;DEFA4;S100A12;CXCL12;PDCD1;IFNA16;VIP;HRG;FAM3A;WFDC11;CCL24;IFNB1;CFH;CXCL14;XCL1"
"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",0.818003913894325,0.966756039594976,0.251733493053377,0.781973835517168,3343,31,"FCER2;C9;C1QC;TNF;PTPN6;LTA;SUSD4;C1S;C7"
"GOBP_HYALURONAN_METABOLIC_PROCESS",0.779911027862327,0.964587939687997,0.286590028380799,0.779375579866939,3330,18,"IL1B;SMPD3;GUSB;NFKB1;HYAL1;SPAM1;CEMIP;PDGFB"
"GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS",0.925365970722342,0.983974747456623,0.231912467839775,0.647125937063453,3855,20,"PRDX2;SNCA;MT3;PRDX5;PRDX1;HBM;NNT;HBZ"
"GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",0.31641839908332,0.885415297851585,-0.353372693273621,-1.09365312030817,1932,42,"TPO;DUOXA1;ACOX1;SOD2;HBG2;CYBB;STAT3;PINK1;PRDX4;CYP1A2;CYBA;HBG1;NOX1;MPV17L;FYN"
"GOBP_HYPEROSMOTIC_RESPONSE",0.555307070359539,0.949497563437271,-0.347850966518499,-0.931916160996477,3227,21,"OXSR1;ERRFI1;EPO;FXYD2"
"GOBP_HYPOTHALAMUS_DEVELOPMENT",0.127630057803468,0.725831310552233,0.502542154016447,1.32888830937373,551,16,"NKX2-1;CTNNB1;POU3F2;NR0B1;BAX;PITX2;PROP1;NRP1;OTP;NRP2;UQCRQ"
"GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS",0.348310867032784,0.897949278377779,-0.352280490549878,-1.07168978413891,2092,39,"HPGDS;AVPR1A;CTHRC1;PTGES3;CYP4A11;CD74;CYP2C8;MGST3"
"GOBP_ICOSANOID_METABOLIC_PROCESS",0.388829380260138,0.90780747200028,-0.299478724392448,-1.04075967795618,2540,82,"HPGDS;AVPR1A;ATP6V1B1;ACOX1;CYP2E1;CTHRC1;PTGES3;CYP4A11;CD74;GSTM1;EPHX1;CYP4F11;CYP2C8;MGST3;CYP1A2;CYP2A7;COMT;PTGDS"
"GOBP_ICOSANOID_SECRETION",0.124878993223621,0.722936679358254,0.444002335970395,1.31020805595376,515,25,"PLA2G1B;MIF;NMUR2;P2RX7;EDN1;IL1B;P2RX4;PLA2G10;PLA2G2A"
"GOBP_ICOSANOID_TRANSPORT",0.158475426278837,0.770573458526334,0.38962243647412,1.23897208297592,631,35,"PLA2G1B;MIF;NMUR2;SLC22A11;SLCO4A1;P2RX7;EDN1;IL1B;P2RX4;PLA2G10"
"GOBP_IMMUNE_EFFECTOR_PROCESS",0.109613983976693,0.719364310634225,-0.271749750522841,-1.14935225673954,902,469,"MAVS;COLEC11;KLRC1;WDR1;LY9;EBAG9;TRAF3IP2;RAG2;PCYT1A;HLA-DRB1;SLC11A1;TRAF2;CRACR2A;MR1;CD46;TLR4;PDP2;FCGR1A;IL10;APPL2;C1QB;CD80;IFNA10;FCER1G;PRKAA1;ANGPT1;DDX60;KLK5;AZU1;HLA-A;ITM2A;YES1;STX7;TRAF6;FCN1;NCR3;CFHR3;JAGN1;HFE;BCL3;TNFSF13;FBXO38;SPON2;DNASE1L3;TWIST1;CLEC7A;PTGDR;STAT3;ARG1;CD74;CARD9;FZD5;KLRC2;MALT1;C8G;CD86;IL1R1;FGL2;HLA-DRA;LGALS8;KMT2E;KLHL22;RIPK3;LILRB1;KIR3DL1;LAT2;SERPINB9;MASP2;KLRK1;IFNW1;IFNA6;PLD2;CTSG;SASH3;SLAMF8;TMBIM6;CLCF1;CFI;IFNG;IL9;VAMP8;SNX6;C1QBP;TGFB1;IL2;IFNA21;HLA-C;DNASE1;RBP4;AZGP1;PDCD1;NMI;RAET1E;IL20RB;IFNA16;DOCK2;ZBTB7B"
"GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",0.879828899879695,0.983974747456623,-0.208772239053838,-0.835051012038112,6581,244,"COLEC11;KLRC1;TIRAP;HLA-DRB1;HLA-DPB1;TLR2;PRKCQ;IRF3;TLR4;FCGR1A;CD3D;APPL2;FCER1G;LILRB2;MICB;KLHL6;CSK;MAP2K4;HLA-A;YES1;TRAF6;FCN1;NCR3;LETMD1;LTF;CLEC7A;CMTM3;TRBC2;SLC39A10;PTPN22;KLRC2;MALT1;LILRB1;LAT2;KLRK1;EZR;PLD2;IFNG;UBR2;TRGC1;SLC39A6;CYBA;CD8B;NMI;BTN2A2;TRAT1;BTNL9;FPR3;BPIFB1;PLCL2;FCGR3A;MNDA;BTK;PVRIG;LAX1;DENND1B;CD300A;CD40;CD200R1"
"GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS",0.896071868944865,0.983974747456623,-0.262018761466376,-0.658276289595731,5086,16,"APPL2;YES1;PLD2;IFNG;FYN;PLA2G6"
"GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY",0.673446607962297,0.961201445688497,-0.222925289142172,-0.932465056359072,5429,399,"MAVS;COLEC11;KLRC1;TIRAP;CSNK1A1;MARCHF5;HLA-DRB1;HLA-DPB1;TRIM65;TLR2;PRKCQ;ATAT1;IFI16;IRF3;TLR4;FCGR1A;CD3D;APPL2;TMIGD3;FBXL2;FCER1G;LILRB2;MICB;LRRC14;KLHL6;PPP2CA;KIR3DS1;DDX60;CSK;MAP2K4;HLA-A;YES1;ITCH;TRAF6;FCN1;NCR3;LETMD1;ZC3HAV1;RNF125;RNF144A;PUM2;LTF;CLEC7A;TKFC;CMTM3;TRBC2;SLC39A10;PTPN22;KLRC2;MALT1;EPG5;TRIM15;GRAMD4;LILRB1;KIR3DL1;LAT2;KLRK1;RNF34;PTPRS;EZR;PLD2;ABHD17A;IFNG;UBR2;TRGC1;SLC39A6;C1QBP;KCNJ8;CYBA;OTULIN;TRIM31;TRIM25;CD8B;NMI;BTN2A2;IL20RB;TRAT1;BTNL9;GBP5;FPR3;CTSS"
"GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL",0.447443900792981,0.917855657304672,-0.348779111657708,-1.00640408116496,2651,30,"HLA-DRB1;MR1;PRKAA1;HLA-A;FBXO38;KLHL22;TGFB1;PDCD1;HRG;CRTAM;ADAM15;PRF1;AHR"
"GOBP_IMMUNE_SYSTEM_DEVELOPMENT",0.74747803449398,0.964587939687997,0.217722038094872,0.89881223660373,2296,141,"TGFBR2;ADA;POLB;NHEJ1;CDKN2B;HES1;CTNNB1;PRDX2;RNF8;DCLRE1C;SANBR;BATF;SIX1;XRCC4;FADD;RORC;HSPD1;NSD2;PKN1;BCL2;CD40LG;GATA3;APLF;LIG1;SAMHD1;ASXL1;SWAP70;MAFB;PMS2;ERCC1;LTA;SMAD3;SHLD2;CITED2;LEF1;CD28;POLL;LYN;RAF1"
"GOBP_IMMUNOGLOBULIN_PRODUCTION",0.145785876993166,0.757216513618272,0.317437929699564,1.19293637366766,511,79,"IL33;ZPBP2;XBP1;POLB;NHEJ1;IL13RA1;RNF8;VAMP3;SANBR;BATF;TREX1;XRCC4;HSPD1;NSD2;STX4;TNF;PKN1;CD40LG;APLF;SAMHD1;SWAP70;PMS2;ERCC1;SHLD2;CD28;POLL"
"GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE",0.805205434604682,0.964587939687997,-0.255853136301773,-0.791839851191901,4918,42,"TRAF3IP2;PCYT1A;IL10;TNFSF13;CLCF1;TGFB1;IL2;BTK;XCL1;TBX21;CD40;MSH2"
"GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE",0.0645783847980998,0.655314995134934,-0.358925412006532,-1.30360266632519,434,112,"GFAP;TRPV2;SLC3A2;SLC2A5;KCNJ3;KCNJ10;AKAP5;CLTRN;KCNJ12;SLC1A3;SLC2A3;PPP3CC;SLC8A3;ACSL5;FXYD2;SLC6A6;ATP4B;ATP1B3;SLC39A10;SLC38A4;ATP1B2;SLC39A8;KCNJ11;ARL6IP1;SLC38A3;IFNG;SLC39A6;KCNJ8;SLC27A1;SLC12A4;CNGA3"
"GOBP_IMPORT_INTO_NUCLEUS",0.655854185974668,0.961201445688497,0.231948690519166,0.919993644151829,2122,109,"IL33;XBP1;ING1;TXNIP;RPAIN;KPNA3;PIK3R1;PKIG;KPNB1;NUP58;EPM2A;HCLS1;HDAC3;CDKN1A;SIRT6;JUP;UFM1;RAB23;KPNA2;RPL23;DMAP1;SQSTM1;SEC13;EIF4ENIF1;FAM53A;SUMO1;RAN;ECT2;SMAD3;CRY2;KPNA1;SIX2"
"GOBP_IMPORT_INTO_THE_MITOCHONDRION",0.00211898940505297,0.332812282088234,-0.56025134593335,-1.74870745227162,12,44,"PSEN2;TOMM40;TOMM22;TOMM70;ROMO1;MICU2;TIMM17A;DNAJC19;TST;HSPA4;GRPEL2;MAIP1;SFXN1"
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",0.847495410437975,0.978282107421129,-0.211705242151631,-0.858445288173973,6462,280,"FUT8;SOX8;CIR1;EPN1;BCL2L11;GJB5;FLCN;SPINT2;CUL3;TTLL1;PRDM1;IL10;MOSMO;ANGPT1;RBBP6;TRAF6;FLVCR1;MAFG;PHLDA2;NSRP1;ACTL6A;NXN;GINS1;TCTN1;TWIST1;ARNT2;CMTM3;CTCF;PTCH1;FZD5;TEAD4;B9D1;RBBP8;DIAPH3;E2F7;PPP4R4;RCN1;TBX3;ST14;NSDHL;LIF;VASH2;WDR19;GRHL2;CELF4;BMP5;NCKAP1;IGF1;VEGFA;HM13;TBL1XR1;PEMT;MED1;ACVR1C;STK4;CPT2;NPM2;EGFR;ELF3;HSD17B2;ATF2;MXI1;BNIP2;RRM2"
"GOBP_INCLUSION_BODY_ASSEMBLY",0.400710059171598,0.907930382260727,0.376424523819278,1.0395981631436,1692,19,"VCP;UBD;HSF1;BAG5;DNAJB1;DNAJB6;HSPA2;DNAJA4;HDAC6"
"GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.0454155955441303,0.601156201415893,-0.567185693135785,-1.50467835547259,264,20,"HAAO;NADSYN1;BTBD9;IDO1;TDO2;GCDH;KYNU;SULT1A4;HTR1A;RNF180;ASMT;DDC;ACMSD"
"GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY",0.0245057997059304,0.525860122352099,-0.486890969572407,-1.51329895407184,149,43,"MAVS;CSNK1A1;MARCHF5;TRIM65;ATAT1;IFI16;TLR4;FBXL2;PPP2CA"
"GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS",0.342215988779804,0.895235504581299,-0.430224852119351,-1.09643372991205,1951,17,"SELENOS;IRF3;GHSR"
"GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.618550072335637,0.958553446963552,-0.28062541879745,-0.904597912880994,3847,53,"SELENOS;HLA-DRB1;FCGR1A;IL10;FCER1G;IL25;YES1"
"GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING",0.103787152444871,0.719364310634225,0.466872459476593,1.3524764633157,432,23,"IL33;MAPK9;MDK;TNF;PPARG;HIF1A;F2R;PTPN6;WDR83"
"GOBP_INHIBITORY_SYNAPSE_ASSEMBLY",0.468205037872116,0.925694115370397,-0.396353154672353,-0.995767946413871,2657,16,"GABRA4;GABRE;CBLN4;GABRB3"
"GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",0.176332655932468,0.778927828761423,-0.355342898451749,-1.20129497700661,1127,70,"COLEC11;KLRC1;TIRAP;TLR2;IRF3;TLR4;APPL2;TRAF6;FCN1;LETMD1;LTF;CLEC7A;PTPN22;KLRC2;KLRK1"
"GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA",0.316426244765007,0.885415297851585,0.414959026489637,1.1121767371723,1359,17,"H2BC21;PLA2G1B;H2BC12;RPL39;DEFA3;FAU;DEFA6;RNASE2"
"GOBP_INNER_EAR_MORPHOGENESIS",0.209892698246532,0.797477834305848,0.338743931757104,1.16073729986101,801,48,"HOXA1;PDZD7;PRRX1;TMIE;SIX1;FGFR1;SLC44A4;GATA3;NHERF1;BLOC1S5;HESX1;MAFB;TFAP2A;USH1C;MYO3A;TCAP;CEP290;OTX1;FGFR2;NECTIN3;INSIG2;DCANP1"
"GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT",0.49712368168744,0.930719576095895,0.335736538127861,0.972590600443826,2073,23,"PDZD7;HES1;PAFAH1B1;FGFR1;NHERF1;USH1C;ELMOD3;NAGLU;TRIP11"
"GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION",0.757456647398844,0.964587939687997,0.298600125428311,0.789597872910434,3275,16,"PDZD7;HES1;NHERF1;USH1C;ELMOD3;TRIP11;IFT20"
"GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",0.0974393082806784,0.712954494097898,-0.449027270672487,-1.33889279403333,585,35,"TOMM70;OMA1;DNAJC11;ROMO1;PINK1;TIMM22;COX18;CHCHD3;MAIP1;NDUFA13;MICOS13;BCS1L;ADCK1;TMEM11"
"GOBP_INNERVATION",0.103085553997195,0.719364310634225,-0.539398071572834,-1.37466312466278,587,17,"ISL1;ADARB1;SERPINE2;GABRB3;SULF2;SULF1"
"GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT",0.703777335984095,0.961201445688497,0.236992040980731,0.887589361515447,2477,77,"TMC4;BEST1;BSND;SLC12A1;GABRQ;SLC34A1;NMUR2;TTYH1;GABRA6"
"GOBP_INORGANIC_ANION_TRANSPORT",0.694688922610015,0.961201445688497,0.23013773332211,0.90304435316561,2288,102,"TMC4;BEST1;BSND;SLC12A1;ENPP1;GABRQ;SLC34A1;NMUR2;SLC22A11;TTYH1;GABRA6;ATF4;FGFR1;SFRP4;KCNK2"
"GOBP_INORGANIC_ION_HOMEOSTASIS",0.289624443029917,0.866558391268021,-0.257877560541464,-1.06578170407662,2274,344,"PSEN2;SGCD;TMEM178A;CAMK2D;SLC11A1;TMCO1;NCOA4;WBP2NL;VDR;BNIP3;FTH1;SLC30A7;FECH;CYB561A3;BTBD9;KCNJ10;ATP6V1B1;CUTC;RMDN3;SOD2;CAV2;SLC31A1;MICU2;FLVCR1;LETMD1;GDF2;HFE;SLC1A3;CAV3;CYP4A11;XK;SLC8A3;SNX10;OSBPL2;SLC41A1;FXYD2;ATP4B;ATP1B3;CA12;SLC39A10;DRD1;CYB561;ATP1B2;EPB42;SV2B;SLC39A8;ANKRD9;KCNE3;CXCL11;TMBIM6;ERO1A;PRND;SCARA5;IFNG;SLC39A6;TGFB1;HJV;GP9;CYBA;RGN;SLC9B2;FTL;MAIP1;CXCL12;NT5E;SLC12A4;TMEM199;ASPH;FAM3A;IL1A;HMOX1;COMT;FGF23;APOE;PLCL2;STEAP4;MYC;ATP6V0A2;GPER1;HCRTR1;XCL1;PTH;CHERP;DMPK;CCDC115"
"GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",0.266361049636421,0.85382528660809,-0.338619367403401,-1.12376925927056,1684,63,"TRPV2;KCNJ3;KCNJ10;AKAP5;KCNJ12;PPP3CC;SLC8A3;FXYD2;ATP4B;ATP1B3;SLC39A10;ATP1B2;SLC39A8;KCNJ11;IFNG;SLC39A6;KCNJ8;SLC12A4;CNGA3"
"GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",0.977209944751381,0.995530784356638,0.209953495524468,0.54557894464393,4244,15,"SNCA;IP6K2;ITPKB;PRKG1"
"GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS",0.840534733826689,0.976420295253223,0.260994493408029,0.737678002968046,3520,21,"NUDT10;SNCA;OCRL;ITPK1;IP6K2;NUDT4;ITPKB;PRKG1"
"GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.613658301158301,0.958023548008488,0.302822364943364,0.902270674948754,2542,26,"IGFBP1;PIK3R1;IGFBP4"
"GOBP_INSULIN_METABOLIC_PROCESS",0.763697419582892,0.964587939687997,-0.312191635749801,-0.773997803772569,4320,15,"CTSD;JAGN1"
"GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY",0.0171014492753623,0.489626521882198,0.386721548263437,1.4730546793315,58,85,"RELA;IGFBP1;BCAR3;GKAP1;PIP4K2A;OGT;HRAS;ENPP1;RARRES2;RPS6KB2;PIK3R1;NDEL1;RBM4;GSK3B;DNAI1;GSK3A"
"GOBP_INSULIN_SECRETION",0.0676971518534421,0.669689579937113,-0.337511730337723,-1.27350808371551,472,148,"ISL1;SNX19;SYBU;PRKCA;HLA-DRB1;OXCT1;PRKAR1A;UCN3;HNF4A;CLTRN;NEUROD1;BMAL1;RPH3AL;JAGN1;RAB11FIP5;RFX6;GHSR;FAM3B;SLC2A2;TFAP2B;KCNJ11;GNA11;ACSL4;IFNG;GNAZ;F2RL2;NADK;CELA2A;CARTPT;SLC9B2;RBP4;CDK16;FAM3A;SIRT3;TRH;ACVR1C;GPER1;KLF7;SLC16A1;CPT1A;CRH;CYB5R4;NR0B2;ALOX5;RFX3;ORAI1;PLA2G6;SLC8B1;SIRT4;MPC2;ABAT;EIPR1;NDUFAF2;PFKL;MCU;FAM3D"
"GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",0.387639540527423,0.907545248114585,-0.329681079272383,-1.0420134343216,2395,48,"SYBU;HLA-DRB1;OXCT1;CLTRN;JAGN1;RAB11FIP5;RFX6;SLC2A2;NADK;SLC9B2;CDK16;KLF7;CRH;PLA2G6;MPC2;NDUFAF2;GPLD1"
"GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING",0.375625625625626,0.905373481325934,0.324584548073557,1.04054847580692,1500,36,"JUN;RPAP2;IMPACT;BATF;ATF4;FOSL1;DDRGK1;BATF3;MAFB;CEBPE;FOS;NCK2"
"GOBP_INTEGRIN_ACTIVATION",0.237493508741561,0.830857353011755,-0.454159419500137,-1.18999576647331,1371,19,"FERMT3;FERMT1;CXCL12;P2RY12;RAP1B;KRIT1;JAM3;FERMT2;PTGER4;CXCL13"
"GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",0.33459595959596,0.895235504581299,-0.326979663140506,-1.07517326384391,2119,59,"FUT8;FERMT3;CUL3;PLPP3;FCER1G;VTN;FERMT1;DIAPH3;TSPAN32;ILK"
"GOBP_INTERFERON_ALPHA_PRODUCTION",0.00239931448157669,0.332812282088234,-0.693303602060952,-1.8392546504916,13,20,"MAVS;TRIM65;IRF3;TLR4;IL10;ZC3HAV1;STAT1;PTPRS;NMB;NMI"
"GOBP_INTERFERON_BETA_PRODUCTION",0.00506453193922562,0.341248162065022,-0.535018821722846,-1.66288445241235,30,43,"MAVS;TIRAP;POLR3C;TRIM65;TLR2;TOMM70;IRF3;TLR4"
"GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.431432973805855,0.917855657304672,-0.29450780167993,-1.01563405075212,2799,79,"MAVS;TRIM65;IRF3;IFNGR2;IFNA10;MUL1;OAS2;STAT1;ARG1;EPG5;IFNLR1;IFNW1;IFNA6;IFI27;IFNG;IFNA21;IFNA16;METTL3;IFNB1;MED1;TANK"
"GOBP_INTERLEUKIN_1_BETA_PRODUCTION",0.543613707165109,0.949025722782598,-0.280473134438351,-0.95120089538815,3489,71,"ISL1;IFI16;TLR4;GSDMD;AZU1;ERRFI1;ORM2;ARG2;S1PR3;CLEC7A;GHSR;STAT3;TMEM106A;FZD5;MALT1;TRIM16"
"GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",0.0783089118424213,0.671304641214039,0.477673834009859,1.40157778899738,325,24,"RELA;TAX1BP1;VRK2;ZBP1;IRAK1;IL1B;RPS6KA5;OTUD4"
"GOBP_INTERLEUKIN_1_PRODUCTION",0.625114573785518,0.959404804785554,-0.261397646125772,-0.910238708215177,4091,83,"ISL1;IFI16;TLR4;IL10;GSDMD;AZU1;ERRFI1;ORM2;ARG2;S1PR3;CLEC7A;GHSR;STAT3;TMEM106A;FZD5;MALT1;TRIM16"
"GOBP_INTERLEUKIN_10_PRODUCTION",0.20201200713938,0.795586618980567,-0.379619871341049,-1.19020753431419,1244,45,"HLA-DRB1;CD46;TLR4;FCER1G;IDO1;BCL3;CLEC7A;STAT3;VSIR;LILRB1;SASH3;IL20RB;BTK;XCL1"
"GOBP_INTERLEUKIN_12_PRODUCTION",0.494111953540894,0.930139740210832,-0.310130276790674,-0.9783117819229,3062,47,"TIRAP;ISL1;TLR2;TLR4;IL10;IDO1;TRAF6;CLEC7A;LILRB1;IFNG;C1QBP"
"GOBP_INTERLEUKIN_13_PRODUCTION",0.39077499414657,0.907930382260727,0.38571890337178,1.04895447925906,1668,18,"IL33;GATA3;LEF1;TSLP;IL17RB;PRKCZ;TNFRSF21;TNFSF4"
