"logFC","logCPM","F","PValue","FDR","Species"
-0.0531787524019027,8.04530551265922,4.1944945785788,0.0441822506528522,0.806679195506207,"Enterovirus D"
-0.0555903085835059,7.25605483027181,4.69603575752343,0.033522394578986,0.806679195506207,"Enterovirus D, Enterovirus D94 (Strain)"
-0.0910956762086676,4.35416146349105,3.89483774970686,0.0522510191029269,0.806679195506207,"Enterovirus D, Enterovirus D94 (Strain), Enterovirus D111 (Strain)"
-0.0845933375998619,4.39542745205882,3.85848844987003,0.0533332411978959,0.806679195506207,"Enterovirus D, unclassified Enterovirus, Enterovirus D70 (Strain)"
-0.0792669131798297,7.55093030273001,4.63700748292582,0.0346199504384579,0.806679195506207,"Enterovirus G"
0.0365031719138304,6.7372979545229,3.96545881344305,0.0531309129010964,0.806679195506207,"Fort Sherman orthobunyavirus"
0.0189790484150809,10.0649277981499,3.9697874812193,0.0500937573084932,0.806679195506207,"Gammapapillomavirus 10"
-0.0821650057515827,5.09100591304957,3.82069953411646,0.0544840941299533,0.806679195506207,"Henipavirus hendraense"
-0.211306106892566,1.81600823434431,4.81285134205155,0.0510591703686524,0.806679195506207,"Human alphaherpesvirus 1 (Herpes simplex virus 1; HHV-1; HSV-1), Human alphaherpesvirus 2 (Herpes simplex virus 2; HHV-2; HSV-2), Papiine alphaherpesvirus 2, Human alphaherpesvirus 1, Human alphaherpesvirus 2, Macacine alphaherpesvirus 1"
0.0231868153670508,10.6450066408679,4.31322760121754,0.0413658529385676,0.806679195506207,"Human hepatitis A virus"
0.181317718349645,2.34533018199764,4.56672280758598,0.035977152784948,0.806679195506207,"Human immunodeficiency virus 1 (HIV-1), HIV-1 M:K (subtype), HIV-1 M:B (subtype), HIV-1 M:F (subtype), HIV-1 M:J (subtype), HIV-1 N_Y (subtype), Human immunodeficiency virus 2 (HIV-2)"
0.345416690042274,0.721750062984882,4.30556086151862,0.0550299965162672,0.806679195506207,"Human immunodeficiency virus 1 (HIV-1), HIV-1 M:K (subtype), HIV-1 M:F (subtype), unclassified Primate lentivirus group"
-0.417278136909307,2.23482106861639,3.84074958837941,0.0538701627829233,0.806679195506207,"Human mastadenovirus C, unclassified Human adenoviruses, unclassified Mastadenovirus"
-0.229120475101774,1.56468945012974,3.88598423948235,0.054530890665601,0.806679195506207,"Human mastadenovirus F, unclassified Human adenoviruses, unclassified Mastadenovirus"
-0.110277763200492,5.59026993336527,4.54249663030102,0.036458064524611,0.806679195506207,"Human orthorubulavirus 4, Human parainfluenza virus 4b"
-0.4618041050584,3.10088736751688,4.46953261797424,0.0379485197347123,0.806679195506207,"Human parvovirus B19, Erythroparvovirus primate1, Human erythrovirus V9"
-0.168790813156829,3.02638287900071,3.86222748773443,0.0532208083581612,0.806679195506207,"Human parvovirus B19, Human erythrovirus VX"
